>scaffold1 48 578015 48
2263       5631       +   805  7  11	#DOWN 2013:7:144 1819:57:129 	#UP 2231:21:161 2221:1:115 2185:1:215 2141:1:190 2039:1:187 1689:27:146 959:1:216 929:5:185 685:1:243 
2013       6529       -   246  75  50	#DOWN 2285:75:116 	#UP 2263:7:144 1819:39:123 
2285       6840       -   944  0  0	#DOWN 2253:1:59 2227:1:116 2119:38:115 1613:2:82 1175:1:149 	#UP 2233:2:73 2133:1:135 2121:1:64 2013:75:116 1987:1:32 1809:1:16 1631:1:176 925:1:94 769:1:127 643:1:143 619:2:145 
>scaffold15 5 1655 5
2173       0          +   542  6  25	#DOWN 2223:6:44 1991:81:119 1423:1:92 1368:4:162 1366:62:106 	#UP 2079:113:130 1577:1:26 1390:106:103 1254:1:122 
2223       535        -   668  157  100	#DOWN 1943:121:139 1897:1:200 1695:157:100 1693:71:117 1581:1:191 1344:3:168 1157:4:194 1149:1:217 	#UP 2173:6:44 1991:71:128 1515:66:115 1423:134:104 1366:2:163 
1695       1252       +   118  0  50	#DOWN 1943:106:117 1897:2:167 1581:2:227 1344:6:191 1157:1:206 1149:1:206 	#UP 2223:157:100 
1693       1268       +   118  29  50	#DOWN 1943:29:129 1713:1:205 1344:1:147 1149:2:194 	#UP 2223:71:117 
1943       1464       -   191  0  75	#DOWN 2097:8:77 1897:15:148 1713:32:133 1581:11:176 1405:9:175 1344:61:122 1211:2:207 1157:46:152 1149:27:179 	#UP 2223:121:139 1695:106:117 1693:29:129 1344:3:121 
>scaffold16 5 2330 5
1715       0          +   121  32  100	#DOWN 1993:32:125 2321:1:-21 1721:1:165 	#UP 1767:10:190 1773:1:184 1384:17:189 1113:6:184 1015:5:182 777:1:193 
1993       195        +   232  36  66	#DOWN 2321:14:132 2271:1:199 1891:1:79 1721:36:136 1645:1:233 1195:1:169 	#UP 2069:2:78 2127:1:122 1891:2:42 1817:2:149 1787:1:116 1773:1:220 1767:1:84 1715:32:125 1384:7:145 1284:2:198 1113:6:177 1015:6:196 
1721       512        -   121  33  50	#DOWN 1987:1:218 2321:33:132 2055:2:112 	#UP 1993:36:136 2193:1:70 1715:1:165 
2321       714        +   1234  31  100	#DOWN 2201:1:121 2141:1:41 2071:1:143 2039:31:155 1907:1:130 1835:1:143 1215:3:2 1119:1:91 1099:3:160 943:21:159 627:2:220 619:3:182 	#UP 2167:2:12 2101:1:163 1993:14:132 1721:33:132 1715:1:-21 1113:2:137 651:1:178 
2039       2052       -   278  0  25	#DOWN 2313:2:125 1231:4:171 1215:5:159 	#UP 2321:31:155 2263:1:187 2199:1:149 2119:2:76 2155:1:124 1673:2:156 1099:19:174 943:9:167 
>scaffold17 3 719 3
1725       0          -   122  21  50	#DOWN 1971:21:171 1051:8:167 	#UP 1905:8:190 1997:1:183 1382:9:165 1025:2:162 
1971       242        +   208  14  100	#DOWN 1905:1:92 1871:1:78 1789:14:186 1057:7:138 1051:8:170 825:1:171 	#UP 1905:2:165 1725:21:171 1382:4:215 1051:10:152 1025:1:238 825:1:143 
1789       585        +   134  0  50	#DOWN 1905:18:148 1737:2:116 1067:8:177 	#UP 1971:14:186 1057:14:171 1051:12:181 1025:1:222 
>scaffold18 5 10139 5
2323       0          +   1244  20  50	#DOWN 2551:20:151 487:5:164 	#UP 2317:37:123 
2551       1344       -   7353  24  100	#DOWN 2123:24:167 1735:24:132 	#UP 2323:20:151 487:12:179 
1735       8778       +   123  33  50	#DOWN 2123:33:138 	#UP 2551:24:132 2055:1:107 
2123       8988       +   466  47  66	#DOWN 2197:47:113 1861:1:43 	#UP 2551:24:167 2265:2:33 2369:2:230 1735:33:138 
2197       9516       -   623  0  100	#DOWN 2171:1:49 2027:4:115 2017:53:113 	#UP 2123:47:113 
>scaffold19 26 395383 26
1737       0          -   123  19  66	#DOWN 1909:19:140 1871:2:234 1067:1:180 	#UP 1905:34:130 1789:2:116 1051:2:180 
1909       212        -   176  24  66	#DOWN 1997:5:188 1871:24:150 1067:14:140 	#UP 1905:13:189 1737:19:140 669:1:170 
1871       487        +   162  39  66	#DOWN 1997:39:123 2597:1:116 1025:1:190 	#UP 1909:24:150 1905:2:176 1971:1:78 1737:2:234 1067:3:168 
1997       721        +   233  42  33	#DOWN 2597:42:141 1725:1:183 1025:4:125 	#UP 1909:5:188 1871:39:123 
2597       1044       -   10241  30  10	#DOWN 2433:30:166 1035:23:151 847:1:241 659:1:116 551:1:179 	#UP 1997:42:141 1871:1:116 1382:1:182 1025:3:151 669:1:140 
2433       11400      +   3307  35  10	#DOWN 2721:35:120 1187:2:128 	#UP 2597:30:166 2599:1:122 1035:4:155 847:3:166 659:1:237 
2721       14776      -   17767  50  100	#DOWN 2655:50:135 	#UP 2433:35:120 
2655       32627      +   12969  50  100	#DOWN 2877:50:118 	#UP 2721:50:135 
2877       45663      +   69685  29  100	#DOWN 2795:29:139 	#UP 2655:50:118 
2795       115436     -   25632  68  100	#DOWN 2781:68:112 	#UP 2877:29:139 
2781       141129     +   23132  3  50	#DOWN 2303:3:88 	#UP 2795:68:112 1350:2:199 
2303       164298     +   1069  18  100	#DOWN 2859:18:104 	#UP 2781:3:88 
2859       165420     +   46059  19  100	#DOWN 2693:19:107 	#UP 2303:18:104 
2693       211535     +   15664  25  100	#DOWN 2411:25:186 	#UP 2859:19:107 
2411       227334     +   2899  49  100	#DOWN 2319:49:121 	#UP 2693:25:186 
2319       230303     +   1212  20  100	#DOWN 2501:20:129 	#UP 2411:49:121 
2501       231593     +   4999  19  33	#DOWN 2457:19:138 1443:28:118 1441:2:193 	#UP 2319:20:129 
2457       236679     -   3818  29  50	#DOWN 2375:29:140 	#UP 2501:19:138 1443:22:136 
2375       240586     -   2159  28  100	#DOWN 2645:28:111 	#UP 2457:29:140 
2645       242805     -   12319  10  100	#DOWN 2329:10:113 	#UP 2375:28:111 
2329       255186     +   1465  48  100	#DOWN 2763:48:119 	#UP 2645:10:113 
2763       256719     -   21504  18  100	#DOWN 2823:18:103 	#UP 2329:48:119 
2823       278275     -   29418  41  100	#DOWN 2857:41:102 	#UP 2763:18:103 
2857       307744     +   45801  57  100	#DOWN 2825:57:143 	#UP 2823:41:102 
2825       353637     +   29645  5  100	#DOWN 2643:5:142 	#UP 2857:57:143 
2643       383373     +   12010  0  100	#DOWN 2313:3:179 1231:7:185 1215:9:139 	#UP 2825:5:142 
>scaffold20 17 247950 17
1739       0          -   123  39  50	#DOWN 2797:39:144 883:1:172 	#UP 2697:1:211 1699:21:149 1357:1:199 1185:3:194 
2797       216        +   25695  46  100	#DOWN 2599:46:122 	#UP 1739:39:144 1699:11:158 883:2:187 
2599       25982      -   10378  65  50	#DOWN 2651:65:109 	#UP 2797:46:122 2433:1:122 655:2:143 
2651       36418      +   12604  45  100	#DOWN 2583:45:138 	#UP 2599:65:109 
2583       49109      +   9267  25  100	#DOWN 2829:25:111 	#UP 2651:45:138 
2829       58436      -   30655  52  100	#DOWN 2269:52:103 	#UP 2583:25:111 
2269       89143      +   845  74  100	#DOWN 2215:74:105 	#UP 2829:52:103 
2215       90042      +   640  28  33	#DOWN 2849:28:144 1370:16:158 1361:3:205 	#UP 2269:74:105 
2849       90775      -   42384  38  50	#DOWN 2535:38:117 	#UP 2215:28:144 1370:16:137 
2535       133225     +   6385  53  50	#DOWN 2873:53:118 	#UP 2849:38:117 1217:2:144 
2873       139677     -   65271  47  100	#DOWN 2615:47:129 	#UP 2535:53:118 
2615       205026     +   10870  77  50	#DOWN 2135:77:108 	#UP 2873:47:129 861:1:55 
2135       215953     +   478  18  50	#DOWN 2085:18:155 1417:23:128 	#UP 2615:77:108 
2085       216535     -   398  35  33	#DOWN 2827:1:88 1941:35:160 1561:19:137 	#UP 2135:18:155 1417:16:140 
1941       217042     +   191  30  33	#DOWN 2827:30:158 	#UP 2085:35:160 1563:6:146 1561:10:155 
2827       217340     -   30401  29  66	#DOWN 1807:29:123 1633:1:189 1310:4:241 1151:1:157 1147:3:200 917:6:197 799:1:223 	#UP 2085:1:88 1941:30:158 1563:1:194 
1807       247813     -   137  0  33	#DOWN 1847:1:215 1537:1:167 1310:7:210 1173:7:226 1147:2:228 917:1:177 799:6:215 733:1:270 	#UP 2827:29:123 2513:1:4 767:1:169 
>scaffold21 9 4192 9
1749       0          -   129  24  50	#DOWN 2291:24:136 2237:1:141 	#UP 2101:31:123 
2291       214        -   1002  10  50	#DOWN 1843:1:128 1797:10:165 1793:1:144 1388:23:133 	#UP 2101:17:147 2057:1:-30 1883:2:190 1749:24:136 1029:1:192 
1797       1330       -   136  11  50	#DOWN 1883:7:178 1843:11:156 2245:1:213 	#UP 2291:10:165 1388:18:154 
1843       1571       -   147  22  26	#DOWN 2245:5:218 1883:22:126 1288:1:138 1049:3:134 945:1:183 	#UP 2291:1:128 1797:11:156 1793:2:167 1388:3:210 
1883       1793       -   164  41  33	#DOWN 2245:41:124 2291:2:190 2209:1:147 	#UP 1843:22:126 1797:7:178 
2245       2030       +   750  51  50	#DOWN 1975:51:137 1733:1:211 	#UP 1883:41:124 1843:5:218 1797:1:213 
1975       2866       -   209  16  12	#DOWN 2111:16:113 2191:1:-1 	#UP 2245:51:137 1835:1:165 589:1:97 427:1:173 
2111       3137       +   441  38  33	#DOWN 2161:38:140 851:1:159 729:1:208 	#UP 1975:16:113 1039:1:148 925:1:247 
2161       3667       -   525  0  0	#DOWN 2289:11:165 1394:22:178 927:8:155 805:1:137 421:1:158 	#UP 2233:1:178 2311:1:143 2111:38:140 1469:3:145 851:3:168 729:4:187 
>scaffold22 2 745 2
1751       0          +   129  43  100	#DOWN 2151:43:163 2241:2:174 2193:1:191 759:1:156 589:4:174 379:1:190 	#UP 1835:1:170 1967:4:163 2219:1:114 1733:23:169 1653:5:195 887:1:154 
2151       241        -   504  0  100	#DOWN 2247:21:156 2113:2:164 1937:1:56 1631:1:174 1469:1:161 925:13:145 717:1:174 711:8:187 423:1:196 	#UP 2377:1:173 2227:1:237 1967:1:269 1835:1:180 1751:43:163 1653:1:213 759:9:200 
>scaffold23 2 653 2
1777       0          -   131  49  100	#DOWN 2103:49:141 1795:2:212 2027:1:142 2081:1:60 729:3:175 	#UP 2137:23:128 2203:1:13 
2103       221        +   432  0  100	#DOWN 2281:2:200 1999:14:118 1839:1:121 1835:1:117 1453:41:124 897:10:221 685:2:233 629:2:221 621:1:178 	#UP 2137:16:196 1777:49:141 
>scaffold24 11 137349 11
2217       0          +   649  32  100	#DOWN 2379:32:140 	#UP 2561:46:149 
2379       738        -   2273  70  100	#DOWN 2855:70:122 	#UP 2217:32:140 
2855       3082       +   45481  37  33	#DOWN 2701:1:113 2605:37:134 1081:11:135 	#UP 2379:70:122 
2605       48646      -   10640  48  50	#DOWN 2809:48:131 	#UP 2855:37:134 1081:11:174 
2809       59366      -   27013  54  100	#DOWN 2813:54:119 	#UP 2605:48:131 
2813       86447      +   28093  50  25	#DOWN 2485:50:94 1191:2:204 	#UP 2809:54:119 1248:2:189 
2485       114583     -   4624  28  50	#DOWN 2719:28:115 	#UP 2813:50:94 2389:1:100 
2719       119271     +   17315  29  66	#DOWN 1905:2:95 1899:2:160 1783:29:155 1559:1:83 1067:3:160 1051:16:133 	#UP 2485:28:115 
1783       136690     +   133  12  16	#DOWN 1803:12:154 1905:1:100 1067:5:155 1051:1:190 	#UP 2719:29:155 1051:5:180 825:1:205 
1803       136926     +   137  30  100	#DOWN 1899:30:166 1905:2:144 1382:1:169 1051:11:172 	#UP 1783:12:154 
1899       137178     +   171  0  50	#DOWN 1905:27:114 1382:1:257 	#UP 2719:2:160 1803:30:166 1067:3:183 1051:7:181 
>scaffold25 3 6172 3
2513       0          +   5401  31  100	#DOWN 2099:6:161 1785:31:154 1221:2:225 1109:4:176 	#UP 1807:1:4 1669:1:185 1633:21:135 1537:2:188 1310:1:205 1151:1:9 1147:4:158 917:1:166 799:5:204 733:1:228 
1785       5504       +   134  40  100	#DOWN 2099:40:166 1221:6:151 	#UP 2513:31:154 1109:3:190 
2099       5753       -   419  0  100	#DOWN 2283:70:94 	#UP 2513:6:161 2793:1:-21 1785:40:166 1221:17:138 1109:3:219 
>scaffold26 4 2143 4
1801       0          -   136  24  100	#DOWN 2165:24:138 	#UP 2101:26:132 1985:1:139 
2165       223        +   533  11  100	#DOWN 2203:11:123 	#UP 2101:5:127 1801:24:138 
2203       828        -   625  47  100	#DOWN 2247:2:105 2195:47:127 2141:2:110 2091:1:167 1777:1:13 1767:1:200 1131:2:128 831:1:-17 631:2:144 	#UP 2165:11:123 
2195       1529       +   614  0  33	#DOWN 2299:57:125 2149:1:142 1999:1:194 1969:1:18 1767:1:154 1326:1:129 947:1:146 895:4:137 	#UP 2203:47:127 2287:1:144 2201:1:166 2137:1:162 1673:2:155 681:1:154 
>scaffold27 18 238425 18
2419       0          +   3157  33  100	#DOWN 2619:33:127 	#UP 2637:2:-1 
2619       3233       +   11101  22  100	#DOWN 2745:8:168 1831:22:131 	#UP 2419:33:127 
1831       14414      +   141  45  100	#DOWN 2745:45:138 	#UP 2619:22:131 
2745       14642      +   19452  23  100	#DOWN 2497:23:149 	#UP 2619:8:168 1831:45:138 
2497       34192      +   4877  18  20	#DOWN 2047:18:158 1611:1:58 1485:2:182 1047:10:154 833:1:199 	#UP 2745:23:149 
2047       39176      -   289  30  1	#DOWN 2531:30:112 1611:7:165 1555:21:159 1485:36:175 1437:24:172 1047:26:199 1045:48:147 833:4:193 819:5:159 793:5:142 785:1:144 	#UP 2497:18:158 1555:10:167 1485:31:119 1437:17:193 1047:25:130 1045:26:180 833:8:166 819:6:230 793:1:190 785:3:205 615:1:222 
2531       39526      -   6188  34  25	#DOWN 2837:34:156 2841:1:50 659:2:169 499:1:138 	#UP 2047:30:112 
2837       45819      -   33371  29  33	#DOWN 2617:29:131 	#UP 2589:1:150 2531:34:156 659:2:190 
2617       79270      -   11063  11  50	#DOWN 2687:11:100 	#UP 2837:29:131 583:1:187 
2687       90382      +   15276  28  100	#DOWN 2527:28:130 	#UP 2617:11:100 
2527       105737     -   6084  41  100	#DOWN 2683:41:163 	#UP 2687:28:130 
2683       111933     +   15207  36  100	#DOWN 2409:36:122 	#UP 2527:41:163 
2409       127211     -   2849  9  100	#DOWN 2875:9:152 	#UP 2683:36:122 
2875       130161     -   67058  6  50	#DOWN 2345:6:63 	#UP 2731:1:-1 2409:9:152 
2345       197231     +   1655  42  50	#DOWN 2695:42:126 2499:2:113 	#UP 2875:6:63 
2695       198961     -   15692  5  50	#DOWN 2747:5:73 	#UP 2677:1:125 2345:42:126 
2747       214675     +   19472  30  100	#DOWN 2469:30:126 	#UP 2695:5:73 
2469       234222     -   4203  0  100	#DOWN 2189:2:61 2053:17:93 	#UP 2747:30:126 
>scaffold28 9 5345 9
1907       0          -   174  34  25	#DOWN 1961:34:177 2143:2:0 2301:2:110 1913:1:180 2377:1:145 1673:1:130 1453:1:122 865:1:142 777:1:176 773:8:169 727:5:185 631:2:219 601:3:157 377:1:181 	#UP 2299:46:117 2321:1:130 
1961       300        -   206  13  50	#DOWN 2301:13:179 1913:46:137 	#UP 2299:1:126 1907:34:177 773:5:211 727:3:146 601:1:185 
2301       634        +   1069  41  16	#DOWN 2299:1:-17 2255:1:36 2181:41:123 2027:1:170 1845:2:23 1175:1:19 929:4:153 	#UP 2113:1:-27 1961:13:179 1913:45:122 1907:2:110 
2181       1775       +   562  57  6	#DOWN 2193:57:116 2281:2:77 2243:1:79 1955:2:158 1841:1:115 	#UP 2301:41:123 2247:1:166 929:2:138 
2193       2402       +   609  3  6	#DOWN 2271:2:102 2167:3:146 2017:1:149 1721:1:70 1613:25:136 1195:2:8 1139:10:206 777:2:211 589:2:185 497:1:233 	#UP 2225:1:112 2181:57:116 2145:2:91 1957:2:147 1955:2:6 1787:1:141 1751:1:191 967:2:163 957:1:248 777:1:150 
2167       3106       +   535  51  13	#DOWN 2229:12:118 2259:2:224 2321:2:12 1833:51:132 1189:1:78 1121:4:209 	#UP 2193:3:146 2163:1:46 2159:1:145 1613:16:187 1139:11:130 1007:1:184 777:9:197 759:1:173 427:1:222 
1833       3722       +   141  17  16	#DOWN 2233:2:99 2229:17:139 	#UP 2167:51:132 2253:1:96 2137:1:127 
2229       3951       -   686  10  50	#DOWN 2209:10:127 1631:2:235 1055:15:158 1027:4:175 971:17:167 925:1:224 627:1:233 	#UP 2209:2:214 2167:12:118 1853:1:100 1833:17:139 
2209       4713       -   632  0  0	#DOWN 2247:41:169 2229:2:214 2231:1:140 1883:1:147 925:8:140 711:11:176 589:4:207 	#UP 2229:10:127 2125:1:18 1055:21:153 1027:14:204 971:15:112 929:1:170 
>scaffold29 5 2527 5
1845       0          -   148  61  25	#DOWN 2201:61:137 2143:1:70 2081:1:180 631:3:167 	#UP 1985:30:120 2219:1:84 2301:2:23 1793:1:236 
2201       234        -   624  28  33	#DOWN 2237:28:176 2195:1:166 2163:1:69 1955:1:205 1103:11:141 1099:1:155 945:20:178 777:1:190 627:2:108 619:5:222 	#UP 2321:1:121 2309:1:154 2199:1:115 1985:9:187 1845:61:137 999:2:219 963:2:144 945:2:186 777:2:133 
2237       983        -   704  15  25	#DOWN 2309:1:9 2153:15:159 1901:3:95 1855:1:49 1793:4:226 1749:1:141 1318:10:192 1121:14:158 1093:4:129 1089:10:138 963:12:148 687:4:123 639:1:212 631:3:229 	#UP 2289:1:188 2267:1:56 2201:28:176 2191:1:69 2081:1:211 2033:2:172 1879:1:181 1875:4:82 1851:24:193 1326:1:204 1103:33:162 945:25:134 941:14:216 
2153       1795       -   506  4  33	#DOWN 1929:4:93 1631:7:196 1099:10:125 957:1:212 805:7:213 797:14:169 763:1:193 643:1:103 	#UP 2237:15:159 2309:1:148 1121:10:160 1089:28:204 639:5:154 
1929       2343       -   184  0  25	#DOWN 2035:45:122 1913:1:104 	#UP 2153:4:93 1631:20:132 1179:1:163 1099:10:196 797:3:172 577:1:253 
>scaffold30 19 169897 19
1863       0          -   157  32  20	#DOWN 2783:32:168 1147:5:170 917:8:194 799:1:148 481:1:191 	#UP 1979:2:117 1847:33:150 1675:1:186 1669:1:155 1173:9:151 
2783       274        -   23228  46  100	#DOWN 2557:46:136 	#UP 1863:32:168 1847:1:189 1537:1:147 1173:2:173 1147:5:151 917:4:132 799:3:169 
2557       23587      -   7591  34  100	#DOWN 2801:34:150 	#UP 2783:46:136 
2801       31277      +   25904  25  33	#DOWN 2543:25:147 1529:28:129 1397:7:133 	#UP 2557:34:150 
2543       57277      +   6842  30  50	#DOWN 2629:30:103 	#UP 2801:25:147 1529:24:133 
2629       64171      +   11370  33  50	#DOWN 2547:33:157 1501:20:120 	#UP 2543:30:103 
2547       75647      +   7142  28  33	#DOWN 2657:28:150 	#UP 2629:33:157 1503:2:142 1501:24:137 
2657       82888      -   13611  19  100	#DOWN 2343:19:183 	#UP 2547:28:150 
2343       96631      -   1602  43  33	#DOWN 2591:43:108 2399:1:171 2751:1:107 	#UP 2657:19:183 
2591       98290      -   10060  26  100	#DOWN 2521:4:93 1903:26:119 	#UP 2343:43:108 
1903       108418     -   172  12  50	#DOWN 2521:12:118 	#UP 2591:26:119 1270:2:136 
2521       108657     +   5830  7  100	#DOWN 2405:7:113 	#UP 2591:4:93 1903:12:118 
2405       114549     +   2839  10  100	#DOWN 1981:10:107 	#UP 2521:7:113 
1981       117444     +   220  8  100	#DOWN 2757:8:113 	#UP 2405:10:107 
2757       117726     -   20524  4  100	#DOWN 2453:4:122 	#UP 1981:8:113 
2453       138321     +   3787  8  100	#DOWN 2499:8:92 	#UP 2757:4:122 
2499       142149     -   4928  38  50	#DOWN 2677:38:126 2345:2:113 1071:13:126 	#UP 2453:8:92 
2677       147152     -   15055  24  33	#DOWN 2559:24:135 	#UP 2695:1:125 2499:38:126 1071:7:103 
2559       162291     -   7606  0  100	#DOWN 2147:5:158 1765:32:158 1641:25:116 	#UP 2677:24:135 
>scaffold31 2 418 2
1869       0          -   160  6  100	#DOWN 1923:6:128 
1923       237        -   181  0  100	#UP 1869:6:128 
>scaffold32 3 1251 3
1879       0          +   163  4  50	#DOWN 2021:4:142 2237:1:181 1875:16:151 1729:19:163 1659:25:153 1155:22:163 461:3:157 	#UP 2001:57:111 2259:1:33 
2021       254        -   251  47  100	#DOWN 2219:47:136 2315:1:92 2133:1:177 2299:1:-6 2001:1:163 971:1:97 631:1:132 577:1:118 	#UP 2187:1:79 1879:4:142 1875:1:70 1851:4:1 1729:19:118 1659:6:192 1155:1:196 
2219       590        +   661  0  50	#DOWN 2227:2:160 1967:8:99 1845:1:84 1835:17:171 1751:1:114 1274:22:169 987:4:160 	#UP 2231:2:159 2021:47:136 1729:1:64 1659:1:192 
>scaffold33 2 591 2
1887       0          +   166  14  100	#DOWN 2057:14:179 2063:2:153 1717:17:152 	#UP 2205:2:175 1629:19:140 1523:12:180 599:1:216 
2057       294        +   297  0  100	#DOWN 2127:2:182 2187:3:37 2001:1:161 1855:1:25 1355:27:142 1274:1:120 	#UP 2291:1:-30 1887:14:179 1717:11:117 1717:1:6 1629:1:52 
>scaffold34 3 1805 3
1891       0          +   167  3  50	#DOWN 1993:2:42 2271:3:174 1853:19:132 1731:1:71 1378:5:190 859:5:224 	#UP 2145:3:174 1993:1:79 2069:2:30 1817:54:136 1787:10:196 1384:1:174 1015:1:182 
2271       290        +   854  33  100	#DOWN 2185:33:146 629:3:127 	#UP 2305:1:100 2193:2:102 2145:1:34 2117:1:178 1993:1:199 1985:1:77 1891:3:174 1853:4:144 1817:1:222 1378:37:132 859:11:190 
2185       1239       +   566  0  50	#DOWN 2035:5:67 1889:2:174 1631:10:222 1099:13:125 805:1:265 797:9:161 645:1:203 643:3:144 589:1:207 	#UP 2271:33:146 2263:1:215 2257:1:-22 2255:1:202 685:1:190 629:1:187 
>scaffold35 19 168315 19
2613       0          +   10820  60  100	#DOWN 2431:60:89 	#UP 1921:54:93 1799:2:28 1328:6:176 1185:1:88 1031:1:163 
2431       10858      +   3283  32  50	#DOWN 2725:32:158 1445:34:128 	#UP 2613:60:89 
2725       14248      +   17915  19  50	#DOWN 2515:19:138 	#UP 2431:32:158 1609:5:135 1445:28:123 
2515       32250      +   5513  57  100	#DOWN 2715:57:107 	#UP 2725:19:138 
2715       37819      +   17095  42  100	#DOWN 2505:3:126 1935:42:150 	#UP 2515:57:107 
1935       55013      +   186  62  100	#DOWN 2505:62:136 	#UP 2715:42:150 
2505       55284      +   5089  7  100	#DOWN 2381:7:105 	#UP 2715:3:126 1935:62:136 
2381       60427      +   2332  10  33	#DOWN 2685:10:162 1765:16:149 1641:1:173 	#UP 2505:7:105 
2685       62870      -   15274  64  25	#DOWN 2761:64:107 	#UP 2381:10:162 2147:1:129 1765:35:129 1641:1:145 
2761       78200      +   20968  26  50	#DOWN 2339:26:106 	#UP 2685:64:107 1177:2:157 
2339       99223      -   1570  29  100	#DOWN 2415:29:161 	#UP 2761:26:106 
2415       100903     -   2916  50  100	#DOWN 2333:50:113 	#UP 2339:29:161 
2333       103881     +   1467  81  100	#DOWN 2799:81:117 	#UP 2415:50:113 
2799       105414     -   25885  51  100	#DOWN 2351:51:135 	#UP 2333:81:117 
2351       131383     -   1744  27  33	#DOWN 2337:27:127 1481:1:116 1479:33:137 	#UP 2799:51:135 
2337       133203     +   1530  45  33	#DOWN 2765:45:108 	#UP 2351:27:127 1481:3:124 1479:12:113 
2765       134790     +   21660  32  100	#DOWN 2627:1:47 2045:32:168 1380:29:118 	#UP 2337:45:108 
2045       156567     -   285  30  50	#DOWN 2627:30:164 1380:22:138 	#UP 2765:32:168 1380:10:142 
2627       156965     +   11350  0  66	#DOWN 1847:37:135 1679:1:193 1173:21:136 	#UP 2765:1:47 2045:30:164 1380:12:156 
>scaffold36 5 2102 5
2169       0          +   538  31  25	#DOWN 2287:1:137 2131:1:164 2127:1:24 2091:1:156 1955:31:157 1837:6:89 783:1:147 777:12:148 589:9:133 427:1:198 	#UP 1885:19:129 915:5:158 
1955       644        -   202  57  33	#DOWN 2069:57:125 2193:2:6 1300:1:195 1139:2:76 1139:1:130 1015:3:194 	#UP 2169:31:157 2181:2:158 2201:1:205 1453:1:137 1139:1:101 783:12:178 
2069       920        +   341  52  50	#DOWN 2157:4:-24 2357:1:175 1993:2:78 1937:52:107 1891:2:30 1853:1:137 1378:1:139 961:2:131 947:2:233 	#UP 1955:57:125 1795:1:178 1384:2:180 1300:2:138 1015:8:127 
1937       1317       +   188  42  33	#DOWN 2157:42:124 2227:2:129 947:15:143 	#UP 2151:1:56 2069:52:107 2309:1:97 
2157       1578       +   524  0  50	#DOWN 2299:46:148 1837:1:39 895:17:133 631:1:101 	#UP 2069:4:-24 1985:1:236 1937:42:124 1697:1:139 1201:2:147 947:6:140 
>scaffold37 21 202285 21
2399       0          -   2654  30  100	#DOWN 2423:30:112 	#UP 2561:33:143 2343:1:171 1081:12:188 995:6:129 
2423       2715       -   3223  36  100	#DOWN 2385:36:123 	#UP 2439:1:171 2399:30:112 2361:1:213 1161:2:156 
2385       6010       +   2350  24  33	#DOWN 2841:24:117 1035:10:184 847:2:198 	#UP 2423:36:123 
2841       8426       -   35834  21  33	#DOWN 2507:21:115 	#UP 2531:1:50 2385:24:117 1035:13:138 847:12:180 741:1:21 655:1:245 
2507       44324      -   5188  29  100	#DOWN 2525:29:138 	#UP 2841:21:115 
2525       49599      -   6010  36  50	#DOWN 2641:36:139 1399:21:131 	#UP 2507:29:138 
2641       55697      +   11991  19  33	#DOWN 2593:19:118 	#UP 2525:36:139 1539:10:132 1399:17:133 
2593       67755      +   10091  60  33	#DOWN 2517:60:156 1280:14:135 1262:1:131 	#UP 2641:19:118 
2517       77951      +   5638  52  33	#DOWN 2791:52:138 	#UP 2593:60:156 1280:7:167 1262:1:150 
2791       83676      +   25032  20  100	#DOWN 2067:20:120 	#UP 2517:52:138 
2067       108777     -   331  52  100	#DOWN 2611:52:142 	#UP 2791:20:120 
2611       109199     -   10817  21  100	#DOWN 2471:2:101 1949:22:117 1947:21:128 	#UP 2067:52:142 
1947       120093     +   194  18  100	#DOWN 2471:26:111 1949:18:22 	#UP 2611:21:128 
1949       120258     -   194  27  100	#DOWN 2471:27:118 	#UP 2611:22:117 1947:18:22 
2471       120519     +   4242  60  100	#DOWN 2579:60:114 	#UP 2611:2:101 1949:27:118 1947:26:111 
2579       124824     +   9195  31  16	#DOWN 2675:31:145 1065:8:159 1063:3:103 	#UP 2471:60:114 1213:2:114 
2675       134113     +   15026  63  50	#DOWN 2755:63:109 	#UP 2579:31:145 1065:13:134 
2755       149197     +   20047  27  100	#DOWN 2511:27:131 	#UP 2675:63:109 
2511       169324     +   5334  62  50	#DOWN 2649:62:116 1205:2:112 	#UP 2755:27:131 
2649       174723     +   12597  45  100	#DOWN 2673:45:139 2833:2:59 	#UP 2511:62:116 
2673       187408     -   14877  0  100	#DOWN 1979:1:73 1847:32:137 1669:2:200 1308:1:137 1173:22:116 	#UP 2649:45:139 
>scaffold38 9 92610 9
1959       0          -   205  4  66	#DOWN 2589:35:140 2005:4:-8 1069:10:151 	#UP 1849:1:114 1357:3:149 1185:15:135 1181:1:101 1031:1:172 835:2:150 
2005       146        -   239  0  0	#DOWN 1979:1:98 1847:43:128 1669:8:201 1308:2:93 	#UP 1959:4:-8 1655:7:130 1357:1:116 1185:5:153 1181:2:50 1163:2:97 
2589       203        +   9790  52  10	#DOWN 2777:52:113 2837:1:150 2443:2:194 659:1:153 545:1:164 	#UP 1959:35:140 1699:4:205 1593:2:160 1185:2:119 1069:18:144 
2777       10055      +   22623  47  50	#DOWN 2815:47:113 	#UP 2589:52:113 659:1:178 
2815       32740      +   28590  55  100	#DOWN 2723:1:71 2011:55:123 	#UP 2777:47:113 
